"SYMBOL","СTO_1","СTO_2","СTO_3","СTO_4","СTO_5","СTO_6","СTO_7","СTO_8","СTO_9","СTO_10"
"MIR210","2","0","0","3","1","1","0","1","4","2"
"MIR210HG","319","213","156","487","149","48","218","65","298","171"
"MIR211","0","0","0","0","0","0","0","0","0","0"
"MIR2113","0","0","0","0","0","0","0","0","0","0"
"MIR2114","0","0","0","0","0","0","0","0","0","0"
"MIR2115","0","0","0","0","0","0","0","0","0","0"
"MIR2116","0","6","3","1","0","0","1","1","1","0"
"MIR2117HG","1","1","2","57","2","1","11","7","0","1"
"MIR212","0","0","0","0","1","0","0","0","0","0"
"MIR215","0","0","0","0","0","0","0","0","0","0"
"MIR216A","0","0","0","0","0","0","0","0","0","0"
"MIR216B","0","0","0","0","0","0","0","0","0","0"
"MIR217","0","0","0","0","0","0","0","0","0","0"
"MIR217HG","0","0","3","1","1","0","0","0","0","0"
"MIR218-1","0","0","0","0","0","0","0","0","0","0"
"MIR218-2","0","0","0","0","0","0","0","0","0","0"
"MIR219A1","0","1","0","0","1","0","0","1","1","0"
"MIR219A2","0","1","0","0","0","0","0","0","0","0"
"MIR221","4","5","2","0","1","0","0","1","7","0"
"MIR222","0","2","1","0","0","2","0","2","1","0"
"MIR222HG","111","234","43","44","67","11","21","13","139","12"
"MIR2276","0","0","0","0","0","0","0","0","0","0"
"MIR2278","0","0","0","1","0","0","0","0","0","0"
"MIR22HG","86","868","791","278","1083","225","235","283","214","319"
"MIR2355","0","0","0","0","0","0","0","0","0","0"
"MIR2392","0","0","0","0","0","0","0","0","0","0"
"MIR23A","0","1","3","0","3","0","0","0","0","0"
"MIR23B","0","0","1","0","0","0","0","0","2","0"
"MIR23C","1","0","0","4","0","1","0","1","0","0"
"MIR2467","0","0","0","0","0","0","0","1","0","0"
"MIR25","8","4","3","11","7","3","0","8","7","0"
"MIR2681","0","0","0","0","0","0","0","0","0","0"
"MIR26A1","0","0","0","0","0","0","0","0","0","0"
"MIR26A2","0","0","0","0","2","0","1","0","0","0"
"MIR26B","0","0","0","0","0","0","0","0","0","0"
"MIR27A","0","1","0","0","1","0","0","2","0","0"
"MIR27B","0","0","0","0","1","0","0","0","8","0"
"MIR28","0","0","0","0","0","0","0","0","0","0"
"MIR297","0","0","0","0","0","0","0","0","0","0"
"MIR298","0","0","0","0","0","0","0","0","1","0"
"MIR299","0","0","0","0","0","0","0","0","0","0"
"MIR300","0","0","0","0","0","0","0","0","0","0"
"MIR301A","0","0","0","0","0","0","0","0","0","0"
"MIR301B","0","0","0","0","0","0","0","0","0","0"
"MIR302A","0","0","0","0","0","0","0","0","0","0"
"MIR302C","0","0","0","0","0","0","0","0","0","0"
"MIR302D","0","0","0","0","0","1","0","0","0","0"
"MIR302E","0","0","0","0","0","0","0","0","0","0"
"MIR3065","1","0","0","0","0","0","0","0","0","0"
"MIR30A","0","0","0","0","0","0","0","0","0","0"
"MIR30B","0","0","0","0","0","0","0","0","0","0"
"MIR30C1","0","2","0","0","0","0","0","0","0","0"
"MIR30C2","0","1","0","0","4","0","0","0","0","0"
"MIR30D","0","0","0","0","0","0","0","0","0","0"
"MIR30E","0","0","1","0","0","0","0","0","0","0"
"MIR31","0","0","0","0","0","0","0","0","0","0"
"MIR3115","0","0","0","0","0","0","0","0","0","0"
"MIR3116-1","0","0","0","0","0","0","0","1","1","0"
"MIR3117","0","0","0","0","0","0","0","1","0","0"
"MIR3118-1","0","0","0","0","0","0","0","0","0","0"
"MIR3118-2","0","0","0","0","0","0","0","0","0","0"
"MIR3118-4","0","0","0","0","0","0","0","0","0","0"
"MIR3121","0","0","0","0","0","0","0","1","0","0"
"MIR3122","0","0","0","1","0","0","0","0","0","0"
"MIR3123","0","0","0","0","0","0","0","0","0","0"
"MIR3125","2","1","0","2","1","0","0","4","0","0"
"MIR3126","0","0","0","0","0","0","0","0","0","0"
"MIR3127","0","0","0","0","0","0","0","0","0","0"
"MIR3128","0","1","1","0","0","0","0","2","0","0"
"MIR3129","0","0","0","0","0","0","0","0","0","0"
"MIR3131","0","0","0","0","23","0","0","0","0","0"
"MIR3132","1","1","0","3","0","0","0","0","1","0"
"MIR3133","1","0","0","0","1","0","0","0","0","0"
"MIR3134","0","0","0","0","0","0","0","0","1","0"
"MIR3135A","0","0","0","0","0","0","0","0","0","0"
"MIR3135B","0","0","0","1","0","0","0","0","2","0"
"MIR3136","0","0","0","0","0","1","1","1","3","0"
"MIR3137","0","1","0","0","0","0","0","0","0","0"
"MIR3138","1","0","0","1","1","0","0","1","1","0"
"MIR3139","0","0","0","0","1","0","0","0","0","0"
"MIR3140","0","0","0","0","0","0","0","0","0","0"
"MIR3141","0","0","0","0","0","0","0","0","0","0"
"MIR3142","0","0","0","0","0","0","0","0","0","0"
"MIR3142HG","30","26","14","8","52","7","7","31","58","8"
"MIR3143","0","0","0","0","0","0","0","0","0","0"
"MIR3144","0","0","0","0","0","0","0","0","0","0"
"MIR3145","0","2","0","0","2","0","1","1","0","0"
"MIR3146","0","0","1","0","0","0","0","0","0","0"
"MIR3147","0","0","0","0","0","2","0","0","0","0"
"MIR3148","0","0","0","0","0","0","0","0","0","0"
"MIR3149","0","0","0","0","3","1","0","0","1","0"
"MIR3151","0","0","0","0","0","0","0","0","0","0"
"MIR3152","0","0","0","0","0","0","0","0","0","0"
"MIR3153","1","3","0","3","1","2","0","2","0","3"
"MIR3154","0","0","0","0","0","0","0","0","0","0"
"MIR3155A","0","0","0","1","3","0","0","0","0","0"
"MIR3156-1","0","0","0","0","0","0","0","0","0","0"
"MIR3156-2","0","0","0","0","0","0","0","0","0","0"
"MIR3156-3","0","0","0","0","0","0","0","0","0","0"
"MIR3157","0","0","0","1","0","0","0","0","1","0"
"MIR3158-1","0","0","0","0","0","0","0","0","0","0"
"MIR3159","0","0","0","0","0","0","0","0","0","0"
"MIR3160-1","0","0","0","0","0","0","0","0","0","0"
"MIR3161","0","1","1","0","1","0","0","0","0","0"
"MIR3162","0","0","0","0","1","0","0","0","0","0"
"MIR3163","0","0","0","0","0","0","0","0","0","0"
"MIR3164","2","10","0","4","0","0","0","0","1","0"
"MIR3165","0","0","0","0","0","0","0","0","0","0"
"MIR3166","0","0","0","0","0","0","0","0","0","0"
"MIR3167","0","0","0","0","0","0","0","0","0","0"
"MIR3168","0","0","0","0","0","0","0","0","0","0"
"MIR3169","0","0","0","0","0","0","0","0","0","0"
"MIR3170","0","0","0","0","0","0","0","0","0","0"
"MIR3171","0","0","0","0","0","0","0","0","0","0"
"MIR3173","0","0","0","1","0","0","0","0","0","0"
"MIR3174","0","3","0","1","1","1","0","0","3","0"
"MIR3176","4","3","0","5","3","3","2","1","3","0"
"MIR3177","0","0","1","0","0","0","0","0","0","0"
"MIR3178","0","0","0","1","2","0","0","0","1","0"
"MIR3179-2","0","0","0","0","0","0","0","0","0","0"
"MIR3179-3","0","0","0","0","0","0","0","0","0","0"
"MIR3180-5","0","0","0","1","0","0","0","0","0","0"
"MIR3181","0","0","0","0","0","0","0","0","0","0"
"MIR3182","0","0","0","0","0","0","0","0","0","0"
"MIR3183","1","0","0","0","0","0","0","0","0","0"
"MIR3186","0","0","0","2","1","0","0","1","1","0"
"MIR3188","0","0","0","0","0","0","0","0","0","0"
"MIR3189","0","3","5","1","3","8","0","1","2","1"
"MIR3190","1","4","3","0","2","2","3","3","0","0"
"MIR3192","1","0","0","3","1","0","1","4","0","0"
"MIR3193","0","0","0","0","0","0","0","0","0","0"
"MIR3194","0","0","0","0","0","0","0","0","0","0"
"MIR3196","0","0","0","0","0","0","0","0","0","0"
"MIR3197","0","0","0","1","4","0","0","0","0","0"
"MIR3198-1","1","2","0","0","0","1","0","0","0","0"
"MIR3199-1","0","0","0","1","0","0","0","0","0","0"
"MIR31HG","0","166","7","0","50","0","10","1","0","56"
"MIR32","0","0","1","0","0","0","0","0","0","0"
"MIR3200","0","0","0","0","0","0","0","0","0","0"
"MIR3201","0","0","0","0","0","0","0","0","0","0"
"MIR3202-1","1","0","0","0","1","0","0","1","0","0"
"MIR320A","0","2","1","0","0","0","0","0","0","0"
"MIR320B1","0","0","0","0","0","0","0","0","0","0"
"MIR320B2","0","2","1","1","2","1","0","0","2","0"
"MIR320C1","0","0","0","0","0","0","0","2","0","0"
"MIR320C2","0","0","0","0","0","0","0","0","0","0"
"MIR320D1","0","0","2","0","1","0","0","0","1","0"
"MIR320D2","0","0","0","0","0","0","0","0","0","0"
"MIR320E","0","5","4","0","2","2","0","2","3","1"
"MIR323A","0","0","0","0","0","0","0","0","0","0"
"MIR323B","0","0","0","0","0","0","0","0","0","0"
"MIR324","12","11","4","21","12","2","2","15","2","2"
"MIR325","0","0","0","0","0","0","0","0","0","0"
"MIR326","0","0","0","0","0","0","0","0","0","0"
"MIR328","3","4","0","0","1","1","0","1","4","0"
"MIR329-1","0","0","0","0","0","0","0","0","0","0"
"MIR329-2","0","0","0","0","0","0","0","0","0","0"
"MIR331","1","0","3","3","3","2","2","0","0","0"
"MIR337","0","0","0","0","0","0","0","0","0","0"
"MIR339","1","1","5","1","1","1","1","2","1","1"
"MIR33A","0","0","0","0","0","0","0","0","0","0"
"MIR33B","0","0","0","0","0","1","0","0","0","0"
"MIR340","0","0","0","0","0","1","0","0","0","0"
"MIR342","0","0","0","1","0","1","0","0","1","1"
"MIR345","0","0","0","1","0","0","0","1","0","0"
"MIR346","0","0","0","0","0","0","0","0","0","0"
"MIR34AHG","77","118","323","127","416","62","68","120","305","34"
"MIR34B","0","0","0","0","0","0","0","0","0","0"
"MIR34C","0","0","0","0","2","0","0","0","1","0"
"MIR3591","0","0","0","0","0","0","0","0","0","0"
"MIR3609","2","0","0","0","2","1","0","0","0","0"
"MIR361","0","0","0","0","0","0","0","0","0","0"
"MIR3611","0","0","0","0","0","0","0","0","0","0"
"MIR3612","0","0","0","0","0","0","0","0","0","0"
"MIR3613","1","1","2","1","0","1","0","0","0","1"
"MIR3616","2","0","0","0","0","0","0","1","0","0"
"MIR3617","0","0","0","0","0","0","0","0","0","0"
"MIR3619","0","0","0","0","0","0","0","1","0","0"
"MIR362","0","0","0","0","0","0","0","0","0","0"
"MIR3621","0","0","0","0","0","0","0","0","0","0"
"MIR3622B","0","0","0","0","0","0","0","0","0","0"
"MIR3646","0","0","0","0","0","0","0","0","0","0"
"MIR3648-2","0","0","0","0","0","0","0","0","0","0"
"MIR3649","0","0","0","0","2","0","0","0","0","0"
"MIR3657","0","5","0","2","2","1","0","0","0","0"
"MIR3659","0","0","0","0","0","0","0","0","0","0"
"MIR365A","0","0","0","0","0","0","0","0","0","0"
"MIR3660","0","0","0","0","0","0","0","0","0","0"
"MIR3661","204","769","665","230","315","327","678","139","200","162"
"MIR3663","0","0","0","0","0","0","0","0","0","0"
"MIR3663HG","0","4","0","1","0","0","0","1","0","0"
"MIR3664","0","1","0","0","0","0","0","0","0","0"
"MIR3666","0","0","0","0","0","0","0","0","0","0"
"MIR3667","0","0","0","0","0","0","0","0","0","0"
"MIR3668","0","0","0","0","0","0","0","0","0","0"
"MIR367","0","0","0","0","2","0","0","0","1","0"
"MIR3670-1","0","0","0","0","0","0","0","0","0","0"
"MIR3670-2","0","0","0","0","0","0","0","0","0","0"
"MIR3670-3","0","0","0","0","0","0","0","0","0","0"
"MIR3671","1","1","0","2","1","2","0","4","7","0"
"MIR3672","0","0","0","0","0","0","0","0","0","0"
"MIR3675","0","0","0","0","0","0","0","0","0","0"
"MIR3677","0","1","3","4","3","3","0","0","4","1"
"MIR3678","0","0","0","0","0","0","0","0","0","0"
"MIR3679","0","0","0","0","0","0","0","0","0","0"
"MIR3680-1","0","2","1","0","0","1","0","1","0","0"
"MIR3680-2","0","0","0","0","0","1","0","0","0","0"
"MIR3681","0","0","0","0","0","0","0","0","0","0"
"MIR3681HG","3","5","12","8","4","0","1","0","2","3"
"MIR3682","8","16","1","1","4","0","5","4","3","1"
"MIR3683","0","0","0","0","0","0","0","0","0","0"
"MIR3684","0","0","0","0","0","0","0","0","0","0"
"MIR3685","5","11","3","7","14","2","3","6","7","1"
"MIR3686","0","0","0","0","0","0","0","0","0","0"
"MIR3687-2","0","0","0","0","0","0","0","0","0","0"
"MIR3688-1","0","0","0","0","0","0","0","0","0","0"
"MIR3689A","0","0","0","0","0","0","0","0","0","0"
